Id,Weekly_Sales
26_46_2013-04-05,9557.99346154
26_46_2013-04-12,9130.79192308
26_46_2013-04-19,9320.96961538
26_46_2013-04-26,8686.10384615
26_46_2013-05-03,9588.38552995
26_46_2013-05-10,9587.93653846
26_46_2013-05-17,9435.12038462
26_46_2013-05-24,10698.02153846
26_46_2013-05-31,10619.05132045
26_46_2013-06-07,9926.20807692
26_46_2013-06-14,10165.13307692
26_46_2013-06-21,11207.18269231
26_46_2013-06-28,10546.51171171
26_46_2013-07-05,11127.31884615
26_46_2013-07-12,11721.22269231
26_46_2013-07-19,11208.915
26_46_2013-07-26,10476.22307692
26_47_2012-11-02,155.52574185
26_47_2012-11-23,14175.85865433
26_47_2012-12-14,404.04484592
26_47_2012-12-21,863.97185763
26_47_2012-12-28,5198.74599445
26_47_2013-04-26,1826.83964139
26_47_2013-05-10,453.61058871
26_47_2013-06-21,1127.31723609
26_48_2012-11-02,277.03512435
26_48_2012-11-09,477.99802389
26_48_2012-11-16,540.24268578
26_48_2012-11-23,1256.19339348
26_48_2012-11-30,581.40658037
26_48_2012-12-07,1176.53967302
26_48_2012-12-14,727.24558711
26_48_2012-12-21,1318.55244205
26_48_2012-12-28,684.2018943
26_48_2013-01-04,212.88820682
26_48_2013-01-11,346.00623714
26_48_2013-01-18,293.26741965
26_48_2013-02-01,1406.14077672
26_48_2013-02-08,899.41670572
26_48_2013-02-15,1874.9780656
26_48_2013-02-22,1512.60718004
26_48_2013-03-01,257.41969249
26_48_2013-03-08,226.07959479
26_48_2013-03-15,256.11428571
26_48_2013-03-22,276.93818518
26_48_2013-03-29,469.59769563
26_48_2013-04-12,333.05290518
26_48_2013-04-19,175.42224107
26_48_2013-04-26,404.60727798
26_48_2013-05-03,216.19810983
26_48_2013-05-10,143.05601309
26_48_2013-05-24,300.50307347
26_48_2013-05-31,286.9101015
26_48_2013-06-07,429.16047258
26_48_2013-06-14,382.69946879
26_48_2013-06-21,402.55378784
26_48_2013-07-05,251.22859463
26_48_2013-07-12,493.81976226
26_48_2013-07-19,227.23497373
26_48_2013-07-26,285.3260665
26_49_2012-11-02,3935.78283563
26_49_2012-11-09,3229.10828685
26_49_2012-11-16,3079.22942668
26_49_2012-11-23,2530.06252452
26_49_2012-11-30,3237.63696582
26_49_2012-12-07,1673.03896414
26_49_2012-12-14,1768.0159761
26_49_2012-12-21,1734.04208379
26_49_2012-12-28,3211.51367008
26_49_2013-01-04,2229.65678795
26_49_2013-01-11,2604.78195219
26_49_2013-01-18,2924.38051793
26_49_2013-01-25,3447.65714443
26_49_2013-02-01,3547.38609359
26_49_2013-02-08,4006.74996822
26_49_2013-02-15,3171.3948927
26_49_2013-02-22,3422.3645
26_49_2013-03-01,5900.84654378
26_49_2013-03-08,3315.55884615
26_49_2013-03-15,3992.965
26_49_2013-03-22,4005.35192308
26_49_2013-03-29,3384.77297297
26_49_2013-04-05,3520.34
26_49_2013-04-12,3169.03153846
26_49_2013-04-19,3391.62384615
26_49_2013-04-26,4048.44769231
26_49_2013-05-03,4061.87599078
26_49_2013-05-10,3050.98923077
26_49_2013-05-17,3109.72423077
26_49_2013-05-24,3974.29961538
26_49_2013-05-31,3736.62151369
26_49_2013-06-07,3363.60346154
26_49_2013-06-14,4037.07230769
26_49_2013-06-21,3093.98
26_49_2013-06-28,4252.39117117
26_49_2013-07-05,2922.54538462
26_49_2013-07-12,3724.82076923
26_49_2013-07-19,3273.32576923
26_49_2013-07-26,3364.12884615
26_52_2012-11-02,1711.10050188
26_52_2012-11-09,1739.34721116
26_52_2012-11-16,1825.43061742
26_52_2012-11-23,2932.29286411
26_52_2012-11-30,1743.15194711
26_52_2012-12-07,2155.68091633
26_52_2012-12-14,2187.46701195
26_52_2012-12-21,2269.78346196
26_52_2012-12-28,1580.96091209
26_52_2013-01-04,1079.61454203
26_52_2013-01-11,1208.24406375
26_52_2013-01-18,1361.97043825
26_52_2013-01-25,1423.92189636
26_52_2013-02-01,1437.81326551
26_52_2013-02-08,1550.9847037
26_52_2013-02-15,1615.88103004
26_52_2013-02-22,1612.4425
26_52_2013-03-01,1292.23
26_52_2013-03-08,1194.20230769
26_52_2013-03-15,1683.26346154
26_52_2013-03-22,1538.93884615
26_52_2013-03-29,1762.30684685
26_52_2013-04-05,1788.52269231
26_52_2013-04-12,1635.75730769
26_52_2013-04-19,1664.62692308
26_52_2013-04-26,1682.83538462
26_52_2013-05-03,1649.31414747
26_52_2013-05-10,2386.33346154
26_52_2013-05-17,2373.54
26_52_2013-05-24,2574.58346154
26_52_2013-05-31,2570.38848631
26_52_2013-06-07,1813.24115385
26_52_2013-06-14,1405.04461538
26_52_2013-06-21,1271.00961538
26_52_2013-06-28,1323.75702703
26_52_2013-07-05,1311.44038462
26_52_2013-07-12,1233.73269231
26_52_2013-07-19,1153.95538462
26_52_2013-07-26,1327.19692308
26_54_2012-11-02,44.89160626
26_54_2012-11-16,42.34777108
26_54_2012-11-23,393.56881802
26_54_2012-11-30,44.52774349
26_54_2012-12-14,67.12995708
26_54_2012-12-21,107.54807056
26_54_2012-12-28,259.57488398
26_54_2013-01-04,18.51475518
26_54_2013-01-11,14.90901288
26_54_2013-02-08,59.18216211
26_54_2013-02-15,77.613919
26_54_2013-03-01,52.17224964
26_54_2013-03-08,57.0816
26_54_2013-03-15,31.47333333
26_54_2013-03-29,29.52072072
26_54_2013-04-05,61.42307692
26_54_2013-04-12,43.86692308
26_54_2013-04-26,56.66269231
26_54_2013-05-03,40.98571429
26_54_2013-05-10,50.73076923
26_54_2013-06-14,62.43153846
26_54_2013-06-28,59.61980676
26_54_2013-07-05,56.15461538
26_54_2013-07-12,67.36153846
26_54_2013-07-19,98.670625
26_54_2013-07-26,49.55846154
26_55_2012-11-02,10849.95219573
26_55_2012-11-09,14270.58601594
26_55_2012-11-16,13362.73151047
26_55_2012-11-23,32114.07002255
26_55_2012-11-30,13380.8624838
26_55_2012-12-07,17493.12266932
26_55_2012-12-14,22728.06155378
26_55_2012-12-21,30226.93590959
26_55_2012-12-28,22277.77261671
26_55_2013-01-04,9737.14504391
26_55_2013-01-11,7746.32884462
26_55_2013-01-18,6352.77888446
26_55_2013-01-25,6173.62596472
26_55_2013-02-01,9120.05450661
26_55_2013-02-08,10646.52096757
26_55_2013-02-15,10990.18875536
26_55_2013-02-22,11194.595
26_55_2013-03-01,9688.91741935
26_55_2013-03-08,9329.30692308
26_55_2013-03-15,9976.46615385
26_55_2013-03-22,8085.06846154
26_55_2013-03-29,7402.64594595
26_55_2013-04-05,8846.68269231
26_55_2013-04-12,7128.90384615
26_55_2013-04-19,6564.54384615
26_55_2013-04-26,6776.92153846
26_55_2013-05-03,5353.93529954
26_55_2013-05-10,5759.75
26_55_2013-05-17,6269.67923077
26_55_2013-05-24,5627.00846154
26_55_2013-05-31,6133.60689211
26_55_2013-06-07,5452.62923077
26_55_2013-06-14,5836.69615385
26_55_2013-06-21,6307.81923077
26_55_2013-06-28,6013.91252252
26_55_2013-07-05,5985.83692308
26_55_2013-07-12,5277.28692308
26_55_2013-07-19,5548.73961538
26_55_2013-07-26,5553.24346154
26_56_2012-11-02,284.88875784
26_56_2012-11-09,420.10059761
26_56_2012-11-16,363.32514884
26_56_2012-11-23,1288.67658922
26_56_2012-11-30,338.6801939
26_56_2012-12-07,1895.12661355
26_56_2012-12-14,1822.00071713
26_56_2012-12-21,1222.79048512
26_56_2012-12-28,378.98714945
26_56_2013-01-04,172.48205772
26_56_2013-01-11,249.27904382
26_56_2013-01-18,380.05071713
26_56_2013-01-25,361.55949283
26_56_2013-02-01,565.56153611
26_56_2013-02-08,920.48956023
26_56_2013-02-15,1344.67339056
26_56_2013-02-22,1030.061
26_56_2013-03-01,923.96170507
26_56_2013-03-08,1245.19153846
26_56_2013-03-15,1808.78384615
26_56_2013-03-22,2982.66730769
26_56_2013-03-29,3360.36675676
26_56_2013-04-05,4976.12423077
26_56_2013-04-12,4539.58230769
26_56_2013-04-19,6875.76653846
26_56_2013-04-26,7227.93115385
26_56_2013-05-03,9944.08967742
26_56_2013-05-10,14486.64153846
26_56_2013-05-17,17212.50923077
26_56_2013-05-24,19075.15615385
26_56_2013-05-31,20014.542657
26_56_2013-06-07,10566.40346154
26_56_2013-06-14,9758.51538462
26_56_2013-06-21,7110.35
26_56_2013-06-28,5689.01936937
26_56_2013-07-05,4488.75807692
26_56_2013-07-12,2888.54615385
26_56_2013-07-19,1677.20038462
26_56_2013-07-26,1364.36423077
26_59_2012-11-02,268.44401506
26_59_2012-11-09,309.45633466
26_59_2012-11-16,303.04338479
26_59_2012-11-23,519.18596316
26_59_2012-11-30,316.2681327
26_59_2012-12-07,678.02840637
26_59_2012-12-14,1060.39928287
26_59_2012-12-21,1559.12112459
26_59_2012-12-28,1022.08636903
26_59_2013-01-04,254.41806775
26_59_2013-01-11,217.4550996
26_59_2013-01-18,142.66848606
26_59_2013-01-25,120.48130099
26_59_2013-02-01,232.76152594
26_59_2013-02-08,254.10753975
26_59_2013-02-15,284.76128755
26_59_2013-02-22,267.7375
26_59_2013-03-01,197.06087558
26_59_2013-03-08,204.16846154
26_59_2013-03-15,239.99769231
26_59_2013-03-22,244.46807692
26_59_2013-03-29,190.24099099
26_59_2013-04-05,163.975
26_59_2013-04-12,202.90961538
26_59_2013-04-19,179.23192308
26_59_2013-04-26,189.67730769
26_59_2013-05-03,212.99179724
26_59_2013-05-10,203.42807692
26_59_2013-05-17,214.62076923
26_59_2013-05-24,169.93692308
26_59_2013-05-31,200.51037037
26_59_2013-06-07,123.75038462
26_59_2013-06-14,158.31461538
26_59_2013-06-21,141.86692308
26_59_2013-06-28,126.18342342
26_59_2013-07-05,168.54
26_59_2013-07-12,163.99538462
26_59_2013-07-19,138.43423077
26_59_2013-07-26,168.70384615
26_60_2012-11-02,118.19917338
26_60_2012-11-09,115.95811362
26_60_2012-11-16,89.07445102
26_60_2012-11-23,69.20569891
26_60_2012-11-30,94.83246268
26_60_2012-12-07,93.89558562
26_60_2012-12-14,126.96853415
26_60_2012-12-21,141.69713807
26_60_2012-12-28,62.01483268
26_60_2013-01-04,147.54768429
26_60_2013-01-11,103.29698914
26_60_2013-01-18,94.63050847
26_60_2013-01-25,93.95516337
26_60_2013-02-01,103.07857304
26_60_2013-02-08,122.62244202
26_60_2013-02-15,91.66108374
26_60_2013-02-22,95.54957321
26_60_2013-03-01,110.55487179
26_60_2013-03-08,112.6
26_60_2013-03-15,87.99555556
26_60_2013-03-22,97.99555556
26_60_2013-03-29,52.59124678
26_60_2013-04-05,151.31889401
26_60_2013-04-12,99.38333333
26_60_2013-04-19,67.28
26_60_2013-04-26,80.12612613
26_60_2013-05-03,107.65230769
26_60_2013-05-10,130.03111111
26_60_2013-05-17,82.02222222
26_60_2013-05-24,96.60082305
26_60_2013-05-31,81.19368741
26_60_2013-06-07,115.04888889
26_60_2013-06-14,90.82222222
26_60_2013-06-21,80.53777778
26_60_2013-06-28,111.84803236
26_60_2013-07-05,128.57603687
26_60_2013-07-12,102.05777778
26_60_2013-07-19,126.77777778
26_60_2013-07-26,109.85514403
26_67_2012-11-02,5529.72483061
26_67_2012-11-09,5269.59996016
26_67_2012-11-16,5062.17975744
26_67_2012-11-23,6026.6655015
26_67_2012-11-30,4985.30135353
26_67_2012-12-07,8224.45318725
26_67_2012-12-14,10781.59601594
26_67_2012-12-21,13664.02899669
26_67_2012-12-28,6327.1941294
26_67_2013-01-04,4361.92823087
26_67_2013-01-11,4038.00410359
26_67_2013-01-18,4037.92011952
26_67_2013-01-25,4164.99939361
26_67_2013-02-01,6602.44817904
26_67_2013-02-08,10388.21157381
26_67_2013-02-15,10970.37214592
26_67_2013-02-22,6509.874
26_67_2013-03-01,4559.64451613
26_67_2013-03-08,4755.37653846
26_67_2013-03-15,5112.73269231
26_67_2013-03-22,4738.73653846
26_67_2013-03-29,5230.37396396
26_67_2013-04-05,7058.06384615
26_67_2013-04-12,5769.25538462
26_67_2013-04-19,5688.43884615
26_67_2013-04-26,5810.44961538
26_67_2013-05-03,10745.35571429
26_67_2013-05-10,14812.19
26_67_2013-05-17,12306.93
26_67_2013-05-24,8977.89076923
26_67_2013-05-31,8987.94019324
26_67_2013-06-07,9104.52576923
26_67_2013-06-14,10871.74038462
26_67_2013-06-21,9146.18115385
26_67_2013-06-28,6878.10846847
26_67_2013-07-05,5316.72423077
26_67_2013-07-12,5107.87807692
26_67_2013-07-19,5197.75538462
26_67_2013-07-26,5234.44769231
26_71_2012-11-02,2653.50897114
26_71_2012-11-09,3138.98183267
26_71_2012-11-16,2974.03345094
26_71_2012-11-23,7184.14962033
26_71_2012-11-30,2830.64912777
26_71_2012-12-07,2362.05059761
26_71_2012-12-14,2865.97641434
26_71_2012-12-21,3788.08037486
26_71_2012-12-28,3377.32444464
26_71_2013-01-04,2331.63913425
26_71_2013-01-11,2156.21139442
26_71_2013-01-18,1721.41115538
26_71_2013-01-25,2546.5477839
26_71_2013-02-01,3999.28061038
26_71_2013-02-08,4824.21613689
26_71_2013-02-15,4927.48008584
26_71_2013-02-22,4914.986
26_71_2013-03-01,3598.81635945
26_71_2013-03-08,3869.38230769
26_71_2013-03-15,2997.56769231
26_71_2013-03-22,3062.19461538
26_71_2013-03-29,2877.10351351
26_71_2013-04-05,3213.00076923
26_71_2013-04-12,2086.70576923
26_71_2013-04-19,2698.13923077
26_71_2013-04-26,2695.15807692
26_71_2013-05-03,1889.01064516
26_71_2013-05-10,2231.35730769
26_71_2013-05-17,2397.17269231
26_71_2013-05-24,1974.16615385
26_71_2013-05-31,2192.0947504
26_71_2013-06-07,2747.85769231
26_71_2013-06-14,1987.75230769
26_71_2013-06-21,2142.735
26_71_2013-06-28,2512.86396396
26_71_2013-07-05,2217.48653846
26_71_2013-07-12,2066.57730769
26_71_2013-07-19,2588.31307692
26_71_2013-07-26,2199.35115385
26_72_2012-11-02,42499.08072773
26_72_2012-11-09,46752.56685259
26_72_2012-11-16,44011.49368247
26_72_2012-11-23,183286.38585017
26_72_2012-11-30,42645.14575409
26_72_2012-12-07,50631.54015936
26_72_2012-12-14,60480.51374502
26_72_2012-12-21,84623.02326351
26_72_2012-12-28,48229.36123324
26_72_2013-01-04,39373.28062735
26_72_2013-01-11,34301.26314741
26_72_2013-01-18,31914.1625498
26_72_2013-01-25,30921.68893054
26_72_2013-02-01,57083.54330621
26_72_2013-02-08,64021.0595979
26_72_2013-02-15,53784.72536481
26_72_2013-02-22,54899.7075
26_72_2013-03-01,51849.01820276
26_72_2013-03-08,48535.85115385
26_72_2013-03-15,44127.79230769
26_72_2013-03-22,35648.97076923
26_72_2013-03-29,35624.07234234
26_72_2013-04-05,35113.67923077
26_72_2013-04-12,32915.91307692
26_72_2013-04-19,32232.00384615
26_72_2013-04-26,32349.91884615
26_72_2013-05-03,35995.89152074
26_72_2013-05-10,34687.225
26_72_2013-05-17,32549.75461538
26_72_2013-05-24,29396.03307692
26_72_2013-05-31,29588.80450886
26_72_2013-06-07,35046.55961538
26_72_2013-06-14,35219.50076923
26_72_2013-06-21,32966.68153846
26_72_2013-06-28,32914.50891892
26_72_2013-07-05,35226.02730769
26_72_2013-07-12,35233.40153846
26_72_2013-07-19,35745.33346154
26_72_2013-07-26,38700.96538462
26_74_2012-11-02,7772.09864492
26_74_2012-11-09,7598.97187251
26_74_2012-11-16,7180.6591731
26_74_2012-11-23,14451.46058876
26_74_2012-11-30,7213.72335438
26_74_2012-12-07,7271.49948207
26_74_2012-12-14,7037.98450199
26_74_2012-12-21,8417.1799118
26_74_2012-12-28,9128.96610319
26_74_2013-01-04,8785.21967378
26_74_2013-01-11,7625.36410359
26_74_2013-01-18,6300.43681275
26_74_2013-01-25,6180.89352811
26_74_2013-02-01,7380.20920651
26_74_2013-02-08,8105.44626884
26_74_2013-02-15,8395.07703863
26_74_2013-02-22,8092.8085
26_74_2013-03-01,8746.93078341
26_74_2013-03-08,8536.68192308
26_74_2013-03-15,7229.81384615
26_74_2013-03-22,7332.77038462
26_74_2013-03-29,7011.86036036
26_74_2013-04-05,7638.21269231
26_74_2013-04-12,7610.15461538
26_74_2013-04-19,7706.00730769
26_74_2013-04-26,7671.99653846
26_74_2013-05-03,7479.76036866
26_74_2013-05-10,8201.77038462
26_74_2013-05-17,7678.28461538
26_74_2013-05-24,8397.29346154
26_74_2013-05-31,8069.17038647
26_74_2013-06-07,8187.45
26_74_2013-06-14,8159.02
26_74_2013-06-21,8640.74653846
26_74_2013-06-28,9096.17612613
26_74_2013-07-05,8733.81038462
26_74_2013-07-12,8160.05884615
26_74_2013-07-19,9450.86115385
26_74_2013-07-26,8967.18153846
26_79_2012-11-02,12083.92939774
26_79_2012-11-09,12202.54928287
26_79_2012-11-16,11822.04001103
26_79_2012-11-23,12957.37990223
26_79_2012-11-30,11816.29685716
26_79_2012-12-07,11988.44159363
26_79_2012-12-14,12564.98533865
26_79_2012-12-21,13081.26884234
26_79_2012-12-28,10893.98853414
26_79_2013-01-04,11607.80879548
26_79_2013-01-11,11071.07446215
26_79_2013-01-18,12005.34195219
26_79_2013-01-25,11216.06939361
26_79_2013-02-01,13047.53364191
26_79_2013-02-08,14912.39802403
26_79_2013-02-15,13428.20283262
26_79_2013-02-22,13822.26
26_79_2013-03-01,13620.17995392
26_79_2013-03-08,13475.82192308
26_79_2013-03-15,12702.01538462
26_79_2013-03-22,12358.94307692
26_79_2013-03-29,12507.88918919
26_79_2013-04-05,13115.38076923
26_79_2013-04-12,11550.12615385
26_79_2013-04-19,11892.52115385
26_79_2013-04-26,10763.54769231
26_79_2013-05-03,12073.24516129
26_79_2013-05-10,12097.355
26_79_2013-05-17,10931.14269231
26_79_2013-05-24,10996.00423077
26_79_2013-05-31,11330.36975845
26_79_2013-06-07,12890.31230769
26_79_2013-06-14,12500.44923077
26_79_2013-06-21,12503.63384615
26_79_2013-06-28,11950.92684685
26_79_2013-07-05,13131.94230769
26_79_2013-07-12,13463.71115385
26_79_2013-07-19,11939.21307692
26_79_2013-07-26,11876.80230769
26_80_2012-11-02,18843.10946048
26_80_2012-11-09,19325.05458167
26_80_2012-11-16,18469.56542448
26_80_2012-11-23,15987.09524001
26_80_2012-11-30,18577.05100496
26_80_2012-12-07,18519.74223108
26_80_2012-12-14,19384.6449004
26_80_2012-12-21,21023.6146968
26_80_2012-12-28,16281.06080657
26_80_2013-01-04,18540.4193601
26_80_2013-01-11,17775.54322709
26_80_2013-01-18,17101.46976096
26_80_2013-01-25,16545.51436604
26_80_2013-02-01,18099.65006104
26_80_2013-02-08,19849.21504
26_80_2013-02-15,17649.96154506
26_80_2013-02-22,17203.381
26_80_2013-03-01,18306.090553
26_80_2013-03-08,19443.19307692
26_80_2013-03-15,18155.13115385
26_80_2013-03-22,17070.81961538
26_80_2013-03-29,17052.6654955
26_80_2013-04-05,19264.21
26_80_2013-04-12,17623.33576923
26_80_2013-04-19,17644.10846154
26_80_2013-04-26,16690.15230769
26_80_2013-05-03,18514.66488479
26_80_2013-05-10,19580.57115385
26_80_2013-05-17,18136.97653846
26_80_2013-05-24,19740.93692308
26_80_2013-05-31,19807.03988728
26_80_2013-06-07,21131.37307692
26_80_2013-06-14,20493.06538462
26_80_2013-06-21,20135.66461538
26_80_2013-06-28,20467.45081081
26_80_2013-07-05,24312.03076923
26_80_2013-07-12,23171.67307692
26_80_2013-07-19,22479.01538462
26_80_2013-07-26,22008.47269231
26_81_2012-11-02,18468.31937265
26_81_2012-11-09,19285.98171315
26_81_2012-11-16,18403.24224917
26_81_2012-11-23,17620.95259713
26_81_2012-11-30,18412.17309139
26_81_2012-12-07,19156.27243028
26_81_2012-12-14,18453.3985259
26_81_2012-12-21,18074.12124587
26_81_2012-12-28,14443.07440442
26_81_2013-01-04,17078.27648683
26_81_2013-01-11,16815.22103586
26_81_2013-01-18,16803.06446215
26_81_2013-01-25,16557.73712238
26_81_2013-02-01,17931.44520855
26_81_2013-02-08,19601.87158969
26_81_2013-02-15,17278.21622318
26_81_2013-02-22,17323.5745
26_81_2013-03-01,17980.60751152
26_81_2013-03-08,18937.065
26_81_2013-03-15,17444.34192308
26_81_2013-03-22,16644.63192308
26_81_2013-03-29,16542.21828829
26_81_2013-04-05,18765.415
26_81_2013-04-12,17108.16692308
26_81_2013-04-19,17703.86384615
26_81_2013-04-26,17101.17153846
26_81_2013-05-03,19526.59036866
26_81_2013-05-10,20631.07923077
26_81_2013-05-17,18692.84615385
26_81_2013-05-24,20772.28192308
26_81_2013-05-31,20544.7136715
26_81_2013-06-07,21922.42076923
26_81_2013-06-14,20880.08769231
26_81_2013-06-21,20382.49038462
26_81_2013-06-28,20920.89162162
26_81_2013-07-05,24276.12576923
26_81_2013-07-12,22204.57384615
26_81_2013-07-19,21320.53461538
26_81_2013-07-26,20756.89230769
26_82_2012-11-02,13910.45238394
26_82_2012-11-09,13643.09657371
26_82_2012-11-16,13287.25303197
26_82_2012-11-23,16586.92013119
26_82_2012-11-30,13316.64824762
26_82_2012-12-07,22149.30366534
26_82_2012-12-14,28696.44996016
26_82_2012-12-21,38302.65684675
26_82_2012-12-28,19728.71513937
26_82_2013-01-04,11957.38727729
26_82_2013-01-11,11277.17685259
26_82_2013-01-18,10392.60545817
26_82_2013-01-25,10090.08977949
26_82_2013-02-01,11080.92649034
26_82_2013-02-08,13276.28779648
26_82_2013-02-15,12507.01188841
26_82_2013-02-22,11510.389
26_82_2013-03-01,11919.10345622
26_82_2013-03-08,12172.71615385
26_82_2013-03-15,11830.82269231
26_82_2013-03-22,10651.38269231
26_82_2013-03-29,11243.51117117
26_82_2013-04-05,12380.03346154
26_82_2013-04-12,11094.23884615
26_82_2013-04-19,10476.27038462
26_82_2013-04-26,10772.39192308
26_82_2013-05-03,12274.36640553
26_82_2013-05-10,12178.90576923
26_82_2013-05-17,12669.55307692
26_82_2013-05-24,13276.58461538
26_82_2013-05-31,12434.86487923
26_82_2013-06-07,13182.19730769
26_82_2013-06-14,13641.79692308
26_82_2013-06-21,13899.22269231
26_82_2013-06-28,13691.2809009
26_82_2013-07-05,15892.29769231
26_82_2013-07-12,14776.49653846
26_82_2013-07-19,14463.01653846
26_82_2013-07-26,14454.17961538
26_83_2012-11-02,2198.23943538
26_83_2012-11-09,2386.1112749
26_83_2012-11-16,2264.69567806
26_83_2012-11-23,2776.34375049
26_83_2012-11-30,2309.53608683
26_83_2012-12-07,2793.03406375
26_83_2012-12-14,3449.06613546
26_83_2012-12-21,5315.81699008
26_83_2012-12-28,3958.3824732
26_83_2013-01-04,3272.53144291
26_83_2013-01-11,2949.39306773
26_83_2013-01-18,2533.9459761
26_83_2013-01-25,2339.22636163
26_83_2013-02-01,2804.40090539
26_83_2013-02-08,3917.74839412
26_83_2013-02-15,2977.21390558
26_83_2013-02-22,3061.403
26_83_2013-03-01,3148.78516129
26_83_2013-03-08,3501.64538462
26_83_2013-03-15,2899.19884615
26_83_2013-03-22,2641.15307692
26_83_2013-03-29,2612.31747748
26_83_2013-04-05,3217.53038462
26_83_2013-04-12,2838.05961538
26_83_2013-04-19,2616.04461538
26_83_2013-04-26,2257.96076923
26_83_2013-05-03,2589.90912442
26_83_2013-05-10,2929.96423077
26_83_2013-05-17,2538.90269231
26_83_2013-05-24,2414.87346154
26_83_2013-05-31,2717.48012882
26_83_2013-06-07,3043.26461538
26_83_2013-06-14,2823.09884615
26_83_2013-06-21,2561.785
26_83_2013-06-28,2963.50531532
26_83_2013-07-05,3370.37576923
26_83_2013-07-12,3107.95269231
26_83_2013-07-19,3041.26730769
26_83_2013-07-26,3013.89076923
26_85_2012-11-02,1985.7612798
26_85_2012-11-09,1916.49223108
26_85_2012-11-16,1935.96014333
26_85_2012-11-23,1784.06809875
26_85_2012-11-30,1941.08414318
26_85_2012-12-07,3398.61561753
26_85_2012-12-14,4458.60103586
26_85_2012-12-21,4692.87396913
26_85_2012-12-28,2265.5451414
26_85_2013-01-04,1553.33228356
26_85_2013-01-11,1458.81601594
26_85_2013-01-18,1284.41
26_85_2013-01-25,1187.86857773
26_85_2013-02-01,1151.54277721
26_85_2013-02-08,1392.38486244
26_85_2013-02-15,1383.82356223
26_85_2013-02-22,1320.565
26_85_2013-03-01,1363.57870968
26_85_2013-03-08,1399.83153846
26_85_2013-03-15,1413.13076923
26_85_2013-03-22,1293.64346154
26_85_2013-03-29,1477.06342342
26_85_2013-04-05,1326.50961538
26_85_2013-04-12,1285.98115385
26_85_2013-04-19,1238.24307692
26_85_2013-04-26,1437.06846154
26_85_2013-05-03,1627.02870968
26_85_2013-05-10,1866.60576923
26_85_2013-05-17,1909.33192308
26_85_2013-05-24,1736.55384615
26_85_2013-05-31,1923.06173913
26_85_2013-06-07,2082.94384615
26_85_2013-06-14,2129.28692308
26_85_2013-06-21,2402.15038462
26_85_2013-06-28,2073.63387387
26_85_2013-07-05,1802.05923077
26_85_2013-07-12,1810.92807692
26_85_2013-07-19,1726.74038462
26_85_2013-07-26,1768.30346154
26_87_2012-11-02,22568.74776662
26_87_2012-11-09,19821.0585259
26_87_2012-11-16,18289.52471885
26_87_2012-11-23,18979.95123525
26_87_2012-11-30,18351.72140596
26_87_2012-12-07,21803.33800797
26_87_2012-12-14,21101.29458167
26_87_2012-12-21,25043.486957
26_87_2012-12-28,22249.25416859
26_87_2013-01-04,20412.44240903
26_87_2013-01-11,17662.57992032
26_87_2013-01-18,16682.33131474
26_87_2013-01-25,17612.8484785
26_87_2013-02-01,22641.19721261
26_87_2013-02-08,22001.06246494
26_87_2013-02-15,18642.26420601
26_87_2013-02-22,16298.4035
26_87_2013-03-01,23575.28829493
26_87_2013-03-08,19898.81230769
26_87_2013-03-15,16822.18538462
26_87_2013-03-22,15332.54692308
26_87_2013-03-29,16980.53126126
26_87_2013-04-05,19806.53153846
26_87_2013-04-12,15490.51923077
26_87_2013-04-19,15816.76923077
26_87_2013-04-26,15875.945
26_87_2013-05-03,22643.86963134
26_87_2013-05-10,17929.13692308
26_87_2013-05-17,16613.565
26_87_2013-05-24,17832.80038462
26_87_2013-05-31,15531.51911433
26_87_2013-06-07,22351.45615385
26_87_2013-06-14,18950.30884615
26_87_2013-06-21,20058.66346154
26_87_2013-06-28,22467.12576577
26_87_2013-07-05,24507.12961538
26_87_2013-07-12,21373.83923077
26_87_2013-07-19,21419.75
26_87_2013-07-26,20488.93730769
26_90_2012-11-02,57747.30833124
26_90_2012-11-09,61053.52593626
26_90_2012-11-16,58221.33467475
26_90_2012-11-23,61729.34137384
26_90_2012-11-30,58083.45404409
26_90_2012-12-07,61227.28721116
26_90_2012-12-14,64147.31824701
26_90_2012-12-21,71621.00858875
26_90_2012-12-28,50487.67282709
26_90_2013-01-04,59402.28257215
26_90_2013-01-11,57048.85135458
26_90_2013-01-18,55300.31322709
26_90_2013-01-25,53062.26048512
26_90_2013-02-01,57075.56420142
26_90_2013-02-08,64473.71322463
26_90_2013-02-15,55756.34463519
26_90_2013-02-22,55202.731
26_90_2013-03-01,58319.32875576
26_90_2013-03-08,61520.83230769
26_90_2013-03-15,55519.54961538
26_90_2013-03-22,51052.65615385
26_90_2013-03-29,52333.82171171
26_90_2013-04-05,61942.32615385
26_90_2013-04-12,54169.08115385
26_90_2013-04-19,51963.27076923
26_90_2013-04-26,50983.67923077
26_90_2013-05-03,57713.60138249
26_90_2013-05-10,61096.185
26_90_2013-05-17,53083.18769231
26_90_2013-05-24,55049.78846154
26_90_2013-05-31,53717.27046699
26_90_2013-06-07,60952.66576923
26_90_2013-06-14,56549.52538462
26_90_2013-06-21,53487.42961538
26_90_2013-06-28,54427.63567568
26_90_2013-07-05,61596.01653846
26_90_2013-07-12,56946.55384615
26_90_2013-07-19,54938.88192308
26_90_2013-07-26,55172.74269231
26_91_2012-11-02,39784.53545797
26_91_2012-11-09,43376.44035857
