Id,Weekly_Sales
28_19_2013-04-26,1560.5475
28_19_2013-05-03,1265.285
28_19_2013-05-10,1445.95
28_19_2013-05-17,1043.825
28_19_2013-05-24,1507.7275
28_19_2013-05-31,1886.07428571
28_19_2013-06-07,1906.395
28_19_2013-06-14,1577.31
28_19_2013-06-21,1179.6625
28_19_2013-06-28,1219.035
28_19_2013-07-05,1244.8525
28_19_2013-07-12,930.235
28_19_2013-07-19,1405.755
28_19_2013-07-26,1513.1675
28_20_2012-11-02,5011.396
28_20_2012-11-09,4794.974
28_20_2012-11-16,4189.308
28_20_2012-11-23,7545.478
28_20_2012-11-30,4146.58
28_20_2012-12-07,4446.444
28_20_2012-12-14,4059.442
28_20_2012-12-21,5247.902
28_20_2012-12-28,3905.84
28_20_2013-01-04,4786.734
28_20_2013-01-11,3759.276
28_20_2013-01-18,4202.148
28_20_2013-01-25,5212.212
28_20_2013-02-01,7372.03
28_20_2013-02-08,8167.782
28_20_2013-02-15,6790.972
28_20_2013-02-22,6004.014
28_20_2013-03-01,6887.005
28_20_2013-03-08,7061.9525
28_20_2013-03-15,6279.11
28_20_2013-03-22,5256.0275
28_20_2013-03-29,5419.3375
28_20_2013-04-05,6678.565
28_20_2013-04-12,5632.9
28_20_2013-04-19,5223.08
28_20_2013-04-26,4811.2425
28_20_2013-05-03,5510.07
28_20_2013-05-10,5541.4075
28_20_2013-05-17,4998.3925
28_20_2013-05-24,5034.1475
28_20_2013-05-31,5643.03857143
28_20_2013-06-07,5733.13
28_20_2013-06-14,5665.15
28_20_2013-06-21,5234.4025
28_20_2013-06-28,5574.365
28_20_2013-07-05,6700.2225
28_20_2013-07-12,5163.5675
28_20_2013-07-19,5279.6725
28_20_2013-07-26,5652.4125
28_21_2012-11-02,4993.458
28_21_2012-11-09,5274.88
28_21_2012-11-16,5125.706
28_21_2012-11-23,5850.214
28_21_2012-11-30,5166.65173913
28_21_2012-12-07,5666.14
28_21_2012-12-14,6176.726
28_21_2012-12-21,8046.828
28_21_2012-12-28,3958.526
28_21_2013-01-04,4398.406
28_21_2013-01-11,4520.546
28_21_2013-01-18,4240.216
28_21_2013-01-25,4510.882
28_21_2013-02-01,5080.766
28_21_2013-02-08,5267.308
28_21_2013-02-15,5377.37
28_21_2013-02-22,5513.414
28_21_2013-03-01,5718.605
28_21_2013-03-08,5858.87
28_21_2013-03-15,5463.475
28_21_2013-03-22,5132.645
28_21_2013-03-29,5207.1025
28_21_2013-04-05,5980.71
28_21_2013-04-12,5287.675
28_21_2013-04-19,5105.315
28_21_2013-04-26,4529.22
28_21_2013-05-03,4676.9325
28_21_2013-05-10,4609.835
28_21_2013-05-17,4572.5575
28_21_2013-05-24,4166.5975
28_21_2013-05-31,5033.52
28_21_2013-06-07,4591.3475
28_21_2013-06-14,4222.74
28_21_2013-06-21,4534.0075
28_21_2013-06-28,4805.0275
28_21_2013-07-05,4932.1125
28_21_2013-07-12,4533.3575
28_21_2013-07-19,4434.8525
28_21_2013-07-26,4432.0275
28_22_2012-11-02,10621.33
28_22_2012-11-09,10051.
28_22_2012-11-16,9544.064
28_22_2012-11-23,17327.61
28_22_2012-11-30,9468.52
28_22_2012-12-07,9379.472
28_22_2012-12-14,11700.768
28_22_2012-12-21,16356.642
28_22_2012-12-28,11402.832
28_22_2013-01-04,8912.474
28_22_2013-01-11,7730.448
28_22_2013-01-18,8092.544
28_22_2013-01-25,9257.998
28_22_2013-02-01,15734.348
28_22_2013-02-08,16838.57
28_22_2013-02-15,16485.39
28_22_2013-02-22,14020.532
28_22_2013-03-01,13302.1225
28_22_2013-03-08,12653.9675
28_22_2013-03-15,11636.95
28_22_2013-03-22,8972.5975
28_22_2013-03-29,8854.94
28_22_2013-04-05,9365.47
28_22_2013-04-12,8388.075
28_22_2013-04-19,8984.635
28_22_2013-04-26,8033.0775
28_22_2013-05-03,8487.175
28_22_2013-05-10,7438.535
28_22_2013-05-17,7958.0275
28_22_2013-05-24,8201.125
28_22_2013-05-31,9293.84857143
28_22_2013-06-07,7891.755
28_22_2013-06-14,7518.7775
28_22_2013-06-21,7954.485
28_22_2013-06-28,7238.0125
28_22_2013-07-05,8027.365
28_22_2013-07-12,7766.32
28_22_2013-07-19,7970.0875
28_22_2013-07-26,8036.5525
28_23_2012-11-02,38644.048
28_23_2012-11-09,40897.838
28_23_2012-11-16,33260.778
28_23_2012-11-23,47676.
28_23_2012-11-30,33240.23695652
28_23_2012-12-07,40156.478
28_23_2012-12-14,40113.378
28_23_2012-12-21,65483.978
28_23_2012-12-28,33629.036
28_23_2013-01-04,28538.002
28_23_2013-01-11,24104.044
28_23_2013-01-18,22890.622
28_23_2013-01-25,24395.17
28_23_2013-02-01,32909.516
28_23_2013-02-08,36826.95
28_23_2013-02-15,35501.17
28_23_2013-02-22,30605.262
28_23_2013-03-01,33920.7
28_23_2013-03-08,35986.48
28_23_2013-03-15,33353.215
28_23_2013-03-22,30277.4675
28_23_2013-03-29,29486.775
28_23_2013-04-05,30768.31
28_23_2013-04-12,29922.1425
28_23_2013-04-19,29358.8625
28_23_2013-04-26,33476.6925
28_23_2013-05-03,34497.1525
28_23_2013-05-10,31951.4675
28_23_2013-05-17,29686.0975
28_23_2013-05-24,30562.8625
28_23_2013-05-31,29510.45571429
28_23_2013-06-07,35866.705
28_23_2013-06-14,34886.7025
28_23_2013-06-21,36300.8075
28_23_2013-06-28,30219.6475
28_23_2013-07-05,30610.0575
28_23_2013-07-12,28992.645
28_23_2013-07-19,26345.9725
28_23_2013-07-26,27495.4475
28_24_2012-11-02,9467.126
28_24_2012-11-09,9916.83
28_24_2012-11-16,8356.428
28_24_2012-11-23,17104.922
28_24_2012-11-30,8454.46695652
28_24_2012-12-07,11169.08
28_24_2012-12-14,11615.024
28_24_2012-12-21,17979.524
28_24_2012-12-28,7180.144
28_24_2013-01-04,6804.78
28_24_2013-01-11,4933.942
28_24_2013-01-18,4916.896
28_24_2013-01-25,5609.348
28_24_2013-02-01,9060.756
28_24_2013-02-08,10154.234
28_24_2013-02-15,8875.858
28_24_2013-02-22,7531.334
28_24_2013-03-01,9355.6
28_24_2013-03-08,7998.3025
28_24_2013-03-15,7882.99
28_24_2013-03-22,7100.41
28_24_2013-03-29,7135.425
28_24_2013-04-05,7894.9775
28_24_2013-04-12,7802.0525
28_24_2013-04-19,6344.845
28_24_2013-04-26,6734.875
28_24_2013-05-03,7533.175
28_24_2013-05-10,7227.24
28_24_2013-05-17,6658.8025
28_24_2013-05-24,6032.795
28_24_2013-05-31,5693.78285714
28_24_2013-06-07,7394.4275
28_24_2013-06-14,6111.765
28_24_2013-06-21,5873.8475
28_24_2013-06-28,5810.215
28_24_2013-07-05,7406.0525
28_24_2013-07-12,6138.725
28_24_2013-07-19,6364.9625
28_24_2013-07-26,7277.2725
28_25_2012-11-02,16290.744
28_25_2012-11-09,16089.008
28_25_2012-11-16,14158.444
28_25_2012-11-23,17878.558
28_25_2012-11-30,14284.70086957
28_25_2012-12-07,15069.532
28_25_2012-12-14,15750.414
28_25_2012-12-21,22398.034
28_25_2012-12-28,12243.168
28_25_2013-01-04,11953.79
28_25_2013-01-11,10054.336
28_25_2013-01-18,10071.368
28_25_2013-01-25,11738.102
28_25_2013-02-01,14865.276
28_25_2013-02-08,17450.582
28_25_2013-02-15,17477.5
28_25_2013-02-22,15314.604
28_25_2013-03-01,16954.15
28_25_2013-03-08,17483.4375
28_25_2013-03-15,16512.02
28_25_2013-03-22,14968.8075
28_25_2013-03-29,16102.725
28_25_2013-04-05,16567.355
28_25_2013-04-12,16650.8725
28_25_2013-04-19,16347.01
28_25_2013-04-26,17268.505
28_25_2013-05-03,16403.76
28_25_2013-05-10,15428.5925
28_25_2013-05-17,14540.3925
28_25_2013-05-24,15751.1375
28_25_2013-05-31,15455.7
28_25_2013-06-07,16130.3775
28_25_2013-06-14,16415.2325
28_25_2013-06-21,15564.955
28_25_2013-06-28,14515.575
28_25_2013-07-05,15174.445
28_25_2013-07-12,13378.5375
28_25_2013-07-19,13473.3725
28_25_2013-07-26,13528.2575
28_26_2012-11-02,14716.33
28_26_2012-11-09,15011.398
28_26_2012-11-16,12488.84
28_26_2012-11-23,21140.138
28_26_2012-11-30,12647.38695652
28_26_2012-12-07,13000.856
28_26_2012-12-14,13519.494
28_26_2012-12-21,21209.552
28_26_2012-12-28,8833.208
28_26_2013-01-04,7743.896
28_26_2013-01-11,7167.16
28_26_2013-01-18,7587.762
28_26_2013-01-25,9048.754
28_26_2013-02-01,12826.048
28_26_2013-02-08,14290.894
28_26_2013-02-15,13839.734
28_26_2013-02-22,11866.28
28_26_2013-03-01,12323.0425
28_26_2013-03-08,12680.
28_26_2013-03-15,12074.705
28_26_2013-03-22,10566.095
28_26_2013-03-29,11099.535
28_26_2013-04-05,11724.5525
28_26_2013-04-12,10465.025
28_26_2013-04-19,10478.2175
28_26_2013-04-26,9673.53
28_26_2013-05-03,11201.205
28_26_2013-05-10,9794.2525
28_26_2013-05-17,8580.2525
28_26_2013-05-24,8443.4
28_26_2013-05-31,9088.44571429
28_26_2013-06-07,8518.91
28_26_2013-06-14,7996.6775
28_26_2013-06-21,8470.99
28_26_2013-06-28,8204.6975
28_26_2013-07-05,8317.6225
28_26_2013-07-12,7504.645
28_26_2013-07-19,7311.725
28_26_2013-07-26,7559.56
28_27_2012-11-02,2065.452
28_27_2012-11-09,2228.054
28_27_2012-11-16,1857.3
28_27_2012-11-23,3019.754
28_27_2012-11-30,1906.99391304
28_27_2012-12-07,2530.198
28_27_2012-12-14,2921.51
28_27_2012-12-21,3948.564
28_27_2012-12-28,2125.436
28_27_2013-01-04,1774.826
28_27_2013-01-11,1899.75
28_27_2013-01-18,1709.928
28_27_2013-01-25,1679.582
28_27_2013-02-01,2042.498
28_27_2013-02-08,2377.634
28_27_2013-02-15,2186.832
28_27_2013-02-22,2037.242
28_27_2013-03-01,1931.4575
28_27_2013-03-08,1849.6275
28_27_2013-03-15,1444.1175
28_27_2013-03-22,1701.305
28_27_2013-03-29,1536.7825
28_27_2013-04-05,1695.85
28_27_2013-04-12,1478.4325
28_27_2013-04-19,1358.8325
28_27_2013-04-26,1260.9325
28_27_2013-05-03,1346.7425
28_27_2013-05-10,1210.7825
28_27_2013-05-17,986.5525
28_27_2013-05-24,1093.405
28_27_2013-05-31,909.51285714
28_27_2013-06-07,1278.285
28_27_2013-06-14,1378.7575
28_27_2013-06-21,1218.6725
28_27_2013-06-28,969.455
28_27_2013-07-05,1027.0775
28_27_2013-07-12,1015.865
28_27_2013-07-19,951.3
28_27_2013-07-26,1033.455
28_28_2012-11-02,1023.722
28_28_2012-11-09,758.082
28_28_2012-11-16,632.166
28_28_2012-11-23,826.246
28_28_2012-11-30,612.76565217
28_28_2012-12-07,767.706
28_28_2012-12-14,937.658
28_28_2012-12-21,879.92
28_28_2012-12-28,843.268
28_28_2013-01-04,696.68
28_28_2013-01-11,608.562
28_28_2013-01-18,551.856
28_28_2013-01-25,642.666
28_28_2013-02-01,773.318
28_28_2013-02-08,765.904
28_28_2013-02-15,785.14
28_28_2013-02-22,673.94
28_28_2013-03-01,751.655
28_28_2013-03-08,623.075
28_28_2013-03-15,686.5775
28_28_2013-03-22,633.245
28_28_2013-03-29,638.6775
28_28_2013-04-05,683.945
28_28_2013-04-12,722.71
28_28_2013-04-19,628.6625
28_28_2013-04-26,648.46
28_28_2013-05-03,530.8475
28_28_2013-05-10,492.02
28_28_2013-05-17,472.065
28_28_2013-05-24,510.9775
28_28_2013-05-31,494.59285714
28_28_2013-06-07,590.38
28_28_2013-06-14,537.115
28_28_2013-06-21,423.9675
28_28_2013-06-28,498.1825
28_28_2013-07-05,405.6875
28_28_2013-07-12,486.3925
28_28_2013-07-19,466.8075
28_28_2013-07-26,333.965
28_29_2012-11-02,6188.476
28_29_2012-11-09,7067.674
28_29_2012-11-16,6268.98
28_29_2012-11-23,12433.082
28_29_2012-11-30,6354.70869565
28_29_2012-12-07,7133.268
28_29_2012-12-14,8550.584
28_29_2012-12-21,13865.966
28_29_2012-12-28,6563.212
28_29_2013-01-04,5744.644
28_29_2013-01-11,4730.676
28_29_2013-01-18,4828.866
28_29_2013-01-25,5017.018
28_29_2013-02-01,6783.634
28_29_2013-02-08,7544.93
28_29_2013-02-15,6757.702
28_29_2013-02-22,5654.742
28_29_2013-03-01,5597.3225
28_29_2013-03-08,4920.345
28_29_2013-03-15,4625.9775
28_29_2013-03-22,4644.8275
28_29_2013-03-29,4177.93
28_29_2013-04-05,4550.9675
28_29_2013-04-12,4563.7775
28_29_2013-04-19,4115.805
28_29_2013-04-26,4597.78
28_29_2013-05-03,5143.6575
28_29_2013-05-10,4829.7825
28_29_2013-05-17,4930.5375
28_29_2013-05-24,4052.5675
28_29_2013-05-31,3959.72714286
28_29_2013-06-07,4416.5025
28_29_2013-06-14,4013.1575
28_29_2013-06-21,3861.33
28_29_2013-06-28,4388.305
28_29_2013-07-05,5295.595
28_29_2013-07-12,4855.955
28_29_2013-07-19,4813.5575
28_29_2013-07-26,5020.13
28_30_2012-11-02,3046.968
28_30_2012-11-09,3020.542
28_30_2012-11-16,2675.884
28_30_2012-11-23,2786.398
28_30_2012-11-30,2639.56434783
28_30_2012-12-07,2676.114
28_30_2012-12-14,3166.632
28_30_2012-12-21,3831.48
28_30_2012-12-28,3344.222
28_30_2013-01-04,3278.668
28_30_2013-01-11,2788.008
28_30_2013-01-18,2919.394
28_30_2013-01-25,3370.772
28_30_2013-02-01,4946.18
28_30_2013-02-08,5358.606
28_30_2013-02-15,4579.672
28_30_2013-02-22,4313.208
28_30_2013-03-01,4464.16
28_30_2013-03-08,4020.73
28_30_2013-03-15,3634.63
28_30_2013-03-22,3845.77
28_30_2013-03-29,3709.88
28_30_2013-04-05,3907.66
28_30_2013-04-12,3566.115
28_30_2013-04-19,3823.1425
28_30_2013-04-26,3779.8025
28_30_2013-05-03,4115.515
28_30_2013-05-10,3860.3525
28_30_2013-05-17,4232.1825
28_30_2013-05-24,3652.385
28_30_2013-05-31,4156.86
28_30_2013-06-07,3721.805
28_30_2013-06-14,3688.8375
28_30_2013-06-21,3550.0825
28_30_2013-06-28,3764.385
28_30_2013-07-05,3973.95
28_30_2013-07-12,4033.2125
28_30_2013-07-19,4078.9375
28_30_2013-07-26,3876.535
28_31_2012-11-02,2617.86
28_31_2012-11-09,2794.734
28_31_2012-11-16,2057.81
28_31_2012-11-23,2636.238
28_31_2012-11-30,2000.4526087
28_31_2012-12-07,3049.46
28_31_2012-12-14,3303.422
28_31_2012-12-21,4908.364
28_31_2012-12-28,2286.368
28_31_2013-01-04,2244.402
28_31_2013-01-11,1215.864
28_31_2013-01-18,1188.962
28_31_2013-01-25,1432.442
28_31_2013-02-01,1825.072
28_31_2013-02-08,2204.444
28_31_2013-02-15,2210.242
28_31_2013-02-22,1852.662
28_31_2013-03-01,2083.4825
28_31_2013-03-08,2139.1925
28_31_2013-03-15,1635.4475
28_31_2013-03-22,1580.225
28_31_2013-03-29,1990.3775
28_31_2013-04-05,1771.3925
28_31_2013-04-12,1851.4575
28_31_2013-04-19,1896.7225
28_31_2013-04-26,1946.3275
28_31_2013-05-03,2112.45
28_31_2013-05-10,1879.8925
28_31_2013-05-17,2048.0975
28_31_2013-05-24,1599.14
28_31_2013-05-31,2063.46571429
28_31_2013-06-07,1711.6225
28_31_2013-06-14,1998.325
28_31_2013-06-21,1812.745
28_31_2013-06-28,1853.105
28_31_2013-07-05,2528.9125
28_31_2013-07-12,2322.205
28_31_2013-07-19,2538.945
28_31_2013-07-26,3064.1925
28_32_2012-11-02,7883.92
28_32_2012-11-09,5780.324
28_32_2012-11-16,7155.612
28_32_2012-11-23,8814.314
28_32_2012-11-30,7361.83565217
28_32_2012-12-07,12370.48
28_32_2012-12-14,13696.536
28_32_2012-12-21,30175.762
28_32_2012-12-28,11892.062
28_32_2013-01-04,6104.344
28_32_2013-01-11,5641.516
28_32_2013-01-18,4902.482
28_32_2013-01-25,6412.606
28_32_2013-02-01,9580.08
28_32_2013-02-08,13441.064
28_32_2013-02-15,22987.05
28_32_2013-02-22,10615.594
28_32_2013-03-01,8318.2475
28_32_2013-03-08,9988.765
28_32_2013-03-15,9532.3825
28_32_2013-03-22,4642.22
28_32_2013-03-29,7198.17
28_32_2013-04-05,8205.86
28_32_2013-04-12,7561.0675
28_32_2013-04-19,8227.4225
28_32_2013-04-26,7678.3875
28_32_2013-05-03,8938.4425
28_32_2013-05-10,10017.0875
28_32_2013-05-17,11258.3925
28_32_2013-05-24,7032.42
28_32_2013-05-31,7378.85714286
28_32_2013-06-07,9565.7425
28_32_2013-06-14,7026.985
28_32_2013-06-21,8440.025
28_32_2013-06-28,7335.1025
28_32_2013-07-05,7146.5875
28_32_2013-07-12,5726.97
28_32_2013-07-19,5795.4675
28_32_2013-07-26,5261.98
28_33_2012-11-02,8819.814
28_33_2012-11-09,9719.204
28_33_2012-11-16,8225.91
28_33_2012-11-23,17304.576
28_33_2012-11-30,8321.63956522
28_33_2012-12-07,9691.8
28_33_2012-12-14,11689.256
28_33_2012-12-21,17789.18
28_33_2012-12-28,7943.026
28_33_2013-01-04,6615.734
28_33_2013-01-11,5307.114
28_33_2013-01-18,4465.104
28_33_2013-01-25,5850.992
28_33_2013-02-01,9968.608
28_33_2013-02-08,10480.932
28_33_2013-02-15,9121.052
28_33_2013-02-22,7928.926
28_33_2013-03-01,8998.9425
28_33_2013-03-08,7384.95
28_33_2013-03-15,7221.7475
28_33_2013-03-22,6533.055
28_33_2013-03-29,7287.385
28_33_2013-04-05,7782.035
28_33_2013-04-12,7439.53
28_33_2013-04-19,7047.3175
28_33_2013-04-26,7302.82
28_33_2013-05-03,7743.6725
28_33_2013-05-10,7592.0775
28_33_2013-05-17,6496.185
28_33_2013-05-24,6703.7625
28_33_2013-05-31,5833.09428571
28_33_2013-06-07,7047.9225
28_33_2013-06-14,6881.5175
28_33_2013-06-21,6658.6825
28_33_2013-06-28,7438.01
28_33_2013-07-05,7680.425
28_33_2013-07-12,7143.21
28_33_2013-07-19,6371.8725
28_33_2013-07-26,7316.2825
28_34_2012-11-02,18385.826
28_34_2012-11-09,19127.998
28_34_2012-11-16,15064.312
28_34_2012-11-23,21358.926
28_34_2012-11-30,15013.11826087
28_34_2012-12-07,16464.642
28_34_2012-12-14,17390.43
28_34_2012-12-21,26412.038
28_34_2012-12-28,17244.67
28_34_2013-01-04,14710.874
28_34_2013-01-11,12514.616
28_34_2013-01-18,12167.176
28_34_2013-01-25,13282.354
28_34_2013-02-01,17549.44
28_34_2013-02-08,20542.792
28_34_2013-02-15,21180.71
28_34_2013-02-22,18303.142
28_34_2013-03-01,19720.875
28_34_2013-03-08,19081.9875
28_34_2013-03-15,19828.74
28_34_2013-03-22,15106.8875
28_34_2013-03-29,17748.5275
28_34_2013-04-05,17090.8025
28_34_2013-04-12,17877.7875
28_34_2013-04-19,16590.475
28_34_2013-04-26,18555.2025
28_34_2013-05-03,20149.1
28_34_2013-05-10,20574.2875
28_34_2013-05-17,22563.99
28_34_2013-05-24,17271.155
28_34_2013-05-31,17676.26428571
28_34_2013-06-07,17995.595
28_34_2013-06-14,20234.3825
28_34_2013-06-21,18943.4625
28_34_2013-06-28,19170.2225
28_34_2013-07-05,19485.8075
28_34_2013-07-12,16553.4625
28_34_2013-07-19,15182.0575
28_34_2013-07-26,15764.49
28_35_2012-11-02,2992.938
28_35_2012-11-09,3175.274
28_35_2012-11-16,2457.514
28_35_2012-11-23,2646.534
28_35_2012-11-30,2502.65608696
28_35_2012-12-07,2854.098
28_35_2012-12-14,2750.056
28_35_2012-12-21,3406.432
28_35_2012-12-28,1867.308
28_35_2013-01-04,1704.794
28_35_2013-01-11,1213.826
28_35_2013-01-18,1625.112
28_35_2013-01-25,2104.038
28_35_2013-02-01,2477.526
28_35_2013-02-08,3324.398
28_35_2013-02-15,3227.864
28_35_2013-02-22,2795.45
28_35_2013-03-01,2913.335
28_35_2013-03-08,3327.6525
28_35_2013-03-15,3724.3325
28_35_2013-03-22,2298.5075
28_35_2013-03-29,3940.46
28_35_2013-04-05,3390.55
28_35_2013-04-12,2484.1375
28_35_2013-04-19,2434.1225
28_35_2013-04-26,3389.4325
28_35_2013-05-03,3602.8875
28_35_2013-05-10,3526.075
28_35_2013-05-17,3815.58
28_35_2013-05-24,3596.7425
28_35_2013-05-31,2983.13
28_35_2013-06-07,3088.4125
28_35_2013-06-14,3442.86
28_35_2013-06-21,3150.8175
28_35_2013-06-28,3302.7925
28_35_2013-07-05,2942.1
28_35_2013-07-12,2171.9575
28_35_2013-07-19,1529.2025
28_35_2013-07-26,2354.085
28_36_2012-11-02,2616.362
28_36_2012-11-09,3429.436
28_36_2012-11-16,2271.986
28_36_2012-11-23,3633.912
28_36_2012-11-30,2450.53956522
28_36_2012-12-07,2750.592
28_36_2012-12-14,2473.176
28_36_2012-12-21,4924.382
28_36_2012-12-28,2032.974
28_36_2013-01-04,1398.698
28_36_2013-01-11,949.752
28_36_2013-01-18,889.114
28_36_2013-01-25,993.222
28_36_2013-02-01,1465.01
28_36_2013-02-08,1072.588
28_36_2013-02-15,905.128
28_36_2013-02-22,798.088
28_36_2013-03-01,877.2425
28_36_2013-03-08,1052.375
28_36_2013-03-15,777.5
28_36_2013-03-22,694.75
28_36_2013-03-29,984.75
28_36_2013-04-05,1411.25
28_36_2013-04-12,1223.625
28_36_2013-04-19,1938.25
28_36_2013-04-26,2134.125
28_36_2013-05-03,1998.16
28_36_2013-05-10,1661.4625
28_36_2013-05-17,2103.
28_36_2013-05-24,2192.75
28_36_2013-05-31,2136.
28_36_2013-06-07,3230.9925
28_36_2013-06-14,3642.3375
28_36_2013-06-21,3350.9775
28_36_2013-06-28,2605.25
28_36_2013-07-05,2857.485
28_36_2013-07-12,1959.85
28_36_2013-07-19,1349.25
28_36_2013-07-26,1360.5625
28_37_2012-11-02,1664.85
28_37_2012-11-09,1662.574
28_37_2012-11-16,1696.502
28_37_2012-11-23,1834.234
28_37_2012-11-30,1796.05173913
28_37_2012-12-07,1920.896
28_37_2012-12-14,1847.954
28_37_2012-12-21,1804.926
28_37_2012-12-28,1372.914
28_37_2013-01-04,1539.522
28_37_2013-01-11,1709.72
28_37_2013-01-18,1634.01
28_37_2013-01-25,1547.542
28_37_2013-02-01,1923.548
28_37_2013-02-08,2046.86
28_37_2013-02-15,2264.526
28_37_2013-02-22,1865.146
28_37_2013-03-01,2189.505
28_37_2013-03-08,1938.405
28_37_2013-03-15,1973.4225
28_37_2013-03-22,1815.1925
28_37_2013-03-29,1892.2
28_37_2013-04-05,2158.285
28_37_2013-04-12,2124.385
28_37_2013-04-19,2210.17
28_37_2013-04-26,2076.36
28_37_2013-05-03,1800.215
28_37_2013-05-10,2035.285
28_37_2013-05-17,1913.6875
28_37_2013-05-24,1906.0425
28_37_2013-05-31,2116.15285714
28_37_2013-06-07,2163.65
28_37_2013-06-14,1436.885
28_37_2013-06-21,1640.215
28_37_2013-06-28,1831.0625
28_37_2013-07-05,1951.055
28_37_2013-07-12,1825.1325
28_37_2013-07-19,2049.17
28_37_2013-07-26,2062.24
28_38_2012-11-02,48307.742
28_38_2012-11-09,54774.018
28_38_2012-11-16,47445.62
28_38_2012-11-23,47515.072
28_38_2012-11-30,47553.20695652
28_38_2012-12-07,50471.7
28_38_2012-12-14,45072.802
28_38_2012-12-21,48359.596
28_38_2012-12-28,44537.314
28_38_2013-01-04,50937.112
28_38_2013-01-11,57506.088
28_38_2013-01-18,59039.694
28_38_2013-01-25,45757.29
28_38_2013-02-01,59889.718
28_38_2013-02-08,54110.462
28_38_2013-02-15,56852.218
28_38_2013-02-22,52499.77
28_38_2013-03-01,54968.845
28_38_2013-03-08,59478.39
28_38_2013-03-15,57617.21
28_38_2013-03-22,52866.39
28_38_2013-03-29,57721.5075
28_38_2013-04-05,57816.425
28_38_2013-04-12,53167.5425
28_38_2013-04-19,50118.68
28_38_2013-04-26,58227.53
28_38_2013-05-03,52103.83
28_38_2013-05-10,59597.155
28_38_2013-05-17,51272.11
28_38_2013-05-24,43835.89
28_38_2013-05-31,42602.28857143
28_38_2013-06-07,50302.23
28_38_2013-06-14,49801.7
28_38_2013-06-21,50637.715
28_38_2013-06-28,45215.6875
28_38_2013-07-05,51790.6825
28_38_2013-07-12,48822.565
28_38_2013-07-19,47785.495
28_38_2013-07-26,53873.68
28_40_2012-11-02,50453.554
28_40_2012-11-09,48607.186
28_40_2012-11-16,45815.822
28_40_2012-11-23,43356.92
28_40_2012-11-30,45599.00217391
28_40_2012-12-07,46853.552
28_40_2012-12-14,45048.34
28_40_2012-12-21,46316.304
28_40_2012-12-28,43117.298
28_40_2013-01-04,51576.164
28_40_2013-01-11,47890.014
28_40_2013-01-18,46676.662
28_40_2013-01-25,46366.424
28_40_2013-02-01,54510.548
28_40_2013-02-08,54469.568
28_40_2013-02-15,53170.986
28_40_2013-02-22,51265.156
28_40_2013-03-01,55450.8225
28_40_2013-03-08,59597.4025
28_40_2013-03-15,54208.9925
28_40_2013-03-22,49451.13
28_40_2013-03-29,49624.2625
28_40_2013-04-05,50644.5025
28_40_2013-04-12,46222.585
28_40_2013-04-19,45674.4125
28_40_2013-04-26,44912.385
28_40_2013-05-03,49124.9625
28_40_2013-05-10,46138.21
28_40_2013-05-17,43090.865
28_40_2013-05-24,42110.425
28_40_2013-05-31,43455.91142857
28_40_2013-06-07,45518.23
28_40_2013-06-14,44454.8825
28_40_2013-06-21,41340.695
28_40_2013-06-28,40431.13
28_40_2013-07-05,43258.46
28_40_2013-07-12,39809.76
28_40_2013-07-19,39918.3225
28_40_2013-07-26,39923.1
28_41_2012-11-02,2147.3
28_41_2012-11-09,1894.928
28_41_2012-11-16,1363.916
28_41_2012-11-23,1771.6
28_41_2012-11-30,1276.28086957
28_41_2012-12-07,1911.338
28_41_2012-12-14,2709.464
28_41_2012-12-21,4888.
28_41_2012-12-28,1787.6
28_41_2013-01-04,833.534
28_41_2013-01-11,595.4
28_41_2013-01-18,699.7
28_41_2013-01-25,787.2
28_41_2013-02-01,2371.978
28_41_2013-02-08,2153.55
28_41_2013-02-15,1567.2
28_41_2013-02-22,1745.128
28_41_2013-03-01,2904.875
28_41_2013-03-08,8609.5975
28_41_2013-03-15,2915.145
28_41_2013-03-22,942.1175
28_41_2013-03-29,1184.3675
28_41_2013-04-05,1408.
28_41_2013-04-12,1221.25
28_41_2013-04-19,1049.6925
28_41_2013-04-26,933.01
28_41_2013-05-03,1514.8525
28_41_2013-05-10,833.915
28_41_2013-05-17,681.7
28_41_2013-05-24,879.125
28_41_2013-05-31,307.92857143
28_41_2013-06-07,680.455
28_41_2013-06-14,713.015
28_41_2013-06-21,1047.0325
28_41_2013-06-28,1092.6075
28_41_2013-07-05,683.86
28_41_2013-07-12,664.2025
28_41_2013-07-19,507.08
28_41_2013-07-26,608.115
28_42_2012-11-02,6225.366
28_42_2012-11-09,6672.682
28_42_2012-11-16,6492.804
28_42_2012-11-23,5877.484
28_42_2012-11-30,6527.48869565
28_42_2012-12-07,6453.016
28_42_2012-12-14,6199.292
28_42_2012-12-21,5871.724
28_42_2012-12-28,5385.894
28_42_2013-01-04,5574.358
28_42_2013-01-11,6524.176
28_42_2013-01-18,6117.146
28_42_2013-01-25,6247.244
28_42_2013-02-01,6618.104
28_42_2013-02-08,7236.684
28_42_2013-02-15,6759.52
28_42_2013-02-22,7702.594
28_42_2013-03-01,7168.835
28_42_2013-03-08,6730.955
28_42_2013-03-15,6658.725
28_42_2013-03-22,6573.25
28_42_2013-03-29,6124.405
28_42_2013-04-05,6755.0575
28_42_2013-04-12,6041.46
28_42_2013-04-19,7702.9275
28_42_2013-04-26,6237.0275
28_42_2013-05-03,6726.6725
